LayeredEffect,ps,2095051386,20BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-SOFTADDITIVE_SOURCE (0x00000020BC000509)"
LayeredEffect,ps,2095051386,20CBC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED-TAKE_MIN (0x0000020CBC000509)"
LayeredEffect,ps,2095051386,21BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE-SOFTADDITIVE_SOURCE (0x00000021BC000509)"
LayeredEffect,ps,2095051386,22BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST-SOFTADDITIVE_SOURCE (0x00000022BC000509)"
LayeredEffect,ps,2095051386,24BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-SOFTADDITIVE_SOURCE (0x00000024BC000509)"
LayeredEffect,ps,2095051386,28BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-TWOSIDED-SOFTADDITIVE_SOURCE (0x00000028BC000509)"
LayeredEffect,ps,2095051386,29BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE-TWOSIDED-SOFTADDITIVE_SOURCE (0x00000029BC000509)"
LayeredEffect,ps,2095051386,2ABC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST-TWOSIDED-SOFTADDITIVE_SOURCE (0x0000002ABC000509)"
LayeredEffect,ps,2095051386,2BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST (0x00000002BC000509)"
LayeredEffect,ps,2095051386,2CBC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED-SOFTADDITIVE_SOURCE (0x0000002CBC000509)"
LayeredEffect,ps,2095051386,40BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-SOFTADDITIVE_DEST (0x00000040BC000509)"
LayeredEffect,ps,2095051386,41BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE-SOFTADDITIVE_DEST (0x00000041BC000509)"
LayeredEffect,ps,2095051386,42BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST-SOFTADDITIVE_DEST (0x00000042BC000509)"
LayeredEffect,ps,2095051386,44BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-SOFTADDITIVE_DEST (0x00000044BC000509)"
LayeredEffect,ps,2095051386,48BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-TWOSIDED-SOFTADDITIVE_DEST (0x00000048BC000509)"
LayeredEffect,ps,2095051386,49BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE-TWOSIDED-SOFTADDITIVE_DEST (0x00000049BC000509)"
LayeredEffect,ps,2095051386,4ABC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST-TWOSIDED-SOFTADDITIVE_DEST (0x0000004ABC000509)"
LayeredEffect,ps,2095051386,4BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST (0x00000004BC000509)"
LayeredEffect,ps,2095051386,4CBC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED-SOFTADDITIVE_DEST (0x0000004CBC000509)"
LayeredEffect,ps,2095051386,80BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-SOFTADDITIVE_INVDEST (0x00000080BC000509)"
LayeredEffect,ps,2095051386,81BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE-SOFTADDITIVE_INVDEST (0x00000081BC000509)"
LayeredEffect,ps,2095051386,82BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST-SOFTADDITIVE_INVDEST (0x00000082BC000509)"
LayeredEffect,ps,2095051386,84BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-SOFTADDITIVE_INVDEST (0x00000084BC000509)"
LayeredEffect,ps,2095051386,88BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-TWOSIDED-SOFTADDITIVE_INVDEST (0x00000088BC000509)"
LayeredEffect,ps,2095051386,89BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE-TWOSIDED-SOFTADDITIVE_INVDEST (0x00000089BC000509)"
LayeredEffect,ps,2095051386,8ABC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST-TWOSIDED-SOFTADDITIVE_INVDEST (0x0000008ABC000509)"
LayeredEffect,ps,2095051386,8BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-TWOSIDED (0x00000008BC000509)"
LayeredEffect,ps,2095051386,8CBC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED-SOFTADDITIVE_INVDEST (0x0000008CBC000509)"
LayeredEffect,ps,2095051386,9BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE-TWOSIDED (0x00000009BC000509)"
LayeredEffect,ps,2095051386,ABC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST-TWOSIDED (0x0000000ABC000509)"
LayeredEffect,ps,2095051386,BC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM (0x00000000BC000509)"
LayeredEffect,ps,2095051386,CBC000509,"LayeredEffect-MO_FORWARD-NOEMISSIVE-COLORREMAP-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED (0x0000000CBC000509)"
LayeredEffect,ps,2115079255,1D0000C09,"LayeredEffect-MO_FORWARD_CORRECTION-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE (0x00000001D0000C09)"
LayeredEffect,ps,2115079255,2D0000C09,"LayeredEffect-MO_FORWARD_CORRECTION-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-NO_ZTEST (0x00000002D0000C09)"
LayeredEffect,ps,2115079255,4D0000C09,"LayeredEffect-MO_FORWARD_CORRECTION-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST (0x00000004D0000C09)"
LayeredEffect,ps,2115079255,8D0000C09,"LayeredEffect-MO_FORWARD_CORRECTION-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-TWOSIDED (0x00000008D0000C09)"
LayeredEffect,ps,2115079255,9D0000C09,"LayeredEffect-MO_FORWARD_CORRECTION-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE-TWOSIDED (0x00000009D0000C09)"
LayeredEffect,ps,2115079255,AD0000C09,"LayeredEffect-MO_FORWARD_CORRECTION-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-NO_ZTEST-TWOSIDED (0x0000000AD0000C09)"
LayeredEffect,ps,2115079255,CD0000C09,"LayeredEffect-MO_FORWARD_CORRECTION-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED (0x0000000CD0000C09)"
LayeredEffect,ps,2115079255,D0000C09,"LayeredEffect-MO_FORWARD_CORRECTION-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM (0x00000000D0000C09)"
LayeredEffect,ps,2156924783,19A001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-SHADOW_FILTERING_MEDIUM-ZWRITE (0x000000019A001009)"
LayeredEffect,ps,2156924783,1DA001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE (0x00000001DA001009)"
LayeredEffect,ps,2156924783,29A001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-SHADOW_FILTERING_MEDIUM-NO_ZTEST (0x000000029A001009)"
LayeredEffect,ps,2156924783,2DA001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-NO_ZTEST (0x00000002DA001009)"
LayeredEffect,ps,2156924783,49A001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST (0x000000049A001009)"
LayeredEffect,ps,2156924783,4DA001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST (0x00000004DA001009)"
LayeredEffect,ps,2156924783,89A001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-SHADOW_FILTERING_MEDIUM-TWOSIDED (0x000000089A001009)"
LayeredEffect,ps,2156924783,8DA001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-TWOSIDED (0x00000008DA001009)"
LayeredEffect,ps,2156924783,99A001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-SHADOW_FILTERING_MEDIUM-ZWRITE-TWOSIDED (0x000000099A001009)"
LayeredEffect,ps,2156924783,9A001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-SHADOW_FILTERING_MEDIUM (0x000000009A001009)"
LayeredEffect,ps,2156924783,9DA001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE-TWOSIDED (0x00000009DA001009)"
LayeredEffect,ps,2156924783,A9A001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-SHADOW_FILTERING_MEDIUM-NO_ZTEST-TWOSIDED (0x0000000A9A001009)"
LayeredEffect,ps,2156924783,ADA001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-NO_ZTEST-TWOSIDED (0x0000000ADA001009)"
LayeredEffect,ps,2156924783,C9A001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED (0x0000000C9A001009)"
LayeredEffect,ps,2156924783,CDA001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED (0x0000000CDA001009)"
LayeredEffect,ps,2156924783,DA001009,"LayeredEffect-MO_MBOIT_FORWARD-EMISSIVEONLY-COLORREMAP-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM (0x00000000DA001009)"
LayeredEffect,ps,2167805716,1A4000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE (0x00000001A4000B09)"
LayeredEffect,ps,2167805716,2A4000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST (0x00000002A4000B09)"
LayeredEffect,ps,2167805716,4A4000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST (0x00000004A4000B09)"
LayeredEffect,ps,2167805716,8A4000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-TWOSIDED (0x00000008A4000B09)"
LayeredEffect,ps,2167805716,9A4000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE-TWOSIDED (0x00000009A4000B09)"
LayeredEffect,ps,2167805716,A4000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM (0x00000000A4000B09)"
LayeredEffect,ps,2167805716,AA4000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST-TWOSIDED (0x0000000AA4000B09)"
LayeredEffect,ps,2167805716,CA4000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED (0x0000000CA4000B09)"
LayeredEffect,ps,2169057114,400D1000C09,"LayeredEffect-MO_FORWARD_CORRECTION-GLASS-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-WIREFRAME (0x00000400D1000C09)"
LayeredEffect,ps,2169057114,D1000C09,"LayeredEffect-MO_FORWARD_CORRECTION-GLASS-SINGLE_LAYER-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM (0x00000000D1000C09)"
LayeredEffect,ps,2177657981,132000F09,"LayeredEffect-MO_MBOIT_MOMENTS-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-ZWRITE (0x0000000132000F09)"
LayeredEffect,ps,2177657981,232000F09,"LayeredEffect-MO_MBOIT_MOMENTS-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-NO_ZTEST (0x0000000232000F09)"
LayeredEffect,ps,2177657981,32000F09,"LayeredEffect-MO_MBOIT_MOMENTS-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW (0x0000000032000F09)"
LayeredEffect,ps,2177657981,432000F09,"LayeredEffect-MO_MBOIT_MOMENTS-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-ZWRITE_NO_ZTEST (0x0000000432000F09)"
LayeredEffect,ps,2177657981,832000F09,"LayeredEffect-MO_MBOIT_MOMENTS-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-TWOSIDED (0x0000000832000F09)"
LayeredEffect,ps,2177657981,932000F09,"LayeredEffect-MO_MBOIT_MOMENTS-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-ZWRITE-TWOSIDED (0x0000000932000F09)"
LayeredEffect,ps,2177657981,A32000F09,"LayeredEffect-MO_MBOIT_MOMENTS-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-NO_ZTEST-TWOSIDED (0x0000000A32000F09)"
LayeredEffect,ps,2177657981,C32000F09,"LayeredEffect-MO_MBOIT_MOMENTS-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-ZWRITE_NO_ZTEST-TWOSIDED (0x0000000C32000F09)"
LayeredEffect,ps,219576300,400F1000509,"LayeredEffect-MO_FORWARD-GLASS-SINGLE_LAYER-SUPPORTS_FLOW-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-WIREFRAME (0x00000400F1000509)"
LayeredEffect,ps,219576300,F1000509,"LayeredEffect-MO_FORWARD-GLASS-SINGLE_LAYER-SUPPORTS_FLOW-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM (0x00000000F1000509)"
LayeredEffect,ps,2221737020,1C0000B09,"LayeredEffect-MO_FORWARD_HALFRES-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE (0x00000001C0000B09)"
LayeredEffect,ps,2221737020,2C0000B09,"LayeredEffect-MO_FORWARD_HALFRES-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-NO_ZTEST (0x00000002C0000B09)"
LayeredEffect,ps,2221737020,4C0000B09,"LayeredEffect-MO_FORWARD_HALFRES-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST (0x00000004C0000B09)"
LayeredEffect,ps,2221737020,8C0000B09,"LayeredEffect-MO_FORWARD_HALFRES-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-TWOSIDED (0x00000008C0000B09)"
LayeredEffect,ps,2221737020,9C0000B09,"LayeredEffect-MO_FORWARD_HALFRES-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE-TWOSIDED (0x00000009C0000B09)"
LayeredEffect,ps,2221737020,AC0000B09,"LayeredEffect-MO_FORWARD_HALFRES-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-NO_ZTEST-TWOSIDED (0x0000000AC0000B09)"
LayeredEffect,ps,2221737020,C0000B09,"LayeredEffect-MO_FORWARD_HALFRES-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM (0x00000000C0000B09)"
LayeredEffect,ps,2221737020,CC0000B09,"LayeredEffect-MO_FORWARD_HALFRES-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED (0x0000000CC0000B09)"
LayeredEffect,ps,2251244767,1AC000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-COLORREMAP-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE (0x00000001AC000B09)"
LayeredEffect,ps,2251244767,2AC000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-COLORREMAP-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST (0x00000002AC000B09)"
LayeredEffect,ps,2251244767,4AC000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-COLORREMAP-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST (0x00000004AC000B09)"
LayeredEffect,ps,2251244767,8AC000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-COLORREMAP-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-TWOSIDED (0x00000008AC000B09)"
LayeredEffect,ps,2251244767,9AC000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-COLORREMAP-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE-TWOSIDED (0x00000009AC000B09)"
LayeredEffect,ps,2251244767,AAC000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-COLORREMAP-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST-TWOSIDED (0x0000000AAC000B09)"
LayeredEffect,ps,2251244767,AC000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-COLORREMAP-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM (0x00000000AC000B09)"
LayeredEffect,ps,2251244767,CAC000B09,"LayeredEffect-MO_FORWARD_HALFRES-NOEMISSIVE-COLORREMAP-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED (0x0000000CAC000B09)"
LayeredEffect,ps,2270391897,40091000C09,"LayeredEffect-MO_FORWARD_CORRECTION-GLASS-SINGLE_LAYER-SHADOW_FILTERING_MEDIUM-WIREFRAME (0x0000040091000C09)"
LayeredEffect,ps,2270391897,91000C09,"LayeredEffect-MO_FORWARD_CORRECTION-GLASS-SINGLE_LAYER-SHADOW_FILTERING_MEDIUM (0x0000000091000C09)"
LayeredEffect,ps,2281415547,100B2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-MULTIPLICATIVE (0x00000100B2000509)"
LayeredEffect,ps,2281415547,100F2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-MULTIPLICATIVE (0x00000100F2000509)"
LayeredEffect,ps,2281415547,101B2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE-MULTIPLICATIVE (0x00000101B2000509)"
LayeredEffect,ps,2281415547,101F2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE-MULTIPLICATIVE (0x00000101F2000509)"
LayeredEffect,ps,2281415547,102B2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST-MULTIPLICATIVE (0x00000102B2000509)"
LayeredEffect,ps,2281415547,102F2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-NO_ZTEST-MULTIPLICATIVE (0x00000102F2000509)"
LayeredEffect,ps,2281415547,104B2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-MULTIPLICATIVE (0x00000104B2000509)"
LayeredEffect,ps,2281415547,104F2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-MULTIPLICATIVE (0x00000104F2000509)"
LayeredEffect,ps,2281415547,108B2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-TWOSIDED-MULTIPLICATIVE (0x00000108B2000509)"
LayeredEffect,ps,2281415547,108F2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-TWOSIDED-MULTIPLICATIVE (0x00000108F2000509)"
LayeredEffect,ps,2281415547,109B2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE-TWOSIDED-MULTIPLICATIVE (0x00000109B2000509)"
LayeredEffect,ps,2281415547,109F2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE-TWOSIDED-MULTIPLICATIVE (0x00000109F2000509)"
LayeredEffect,ps,2281415547,10AB2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-NO_ZTEST-TWOSIDED-MULTIPLICATIVE (0x0000010AB2000509)"
LayeredEffect,ps,2281415547,10AF2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-NO_ZTEST-TWOSIDED-MULTIPLICATIVE (0x0000010AF2000509)"
LayeredEffect,ps,2281415547,10B2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ADDITIVE (0x00000010B2000509)"
LayeredEffect,ps,2281415547,10CB2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED-MULTIPLICATIVE (0x0000010CB2000509)"
LayeredEffect,ps,2281415547,10CF2000509,"LayeredEffect-MO_FORWARD-EMISSIVEONLY-SINGLE_LAYER-SUPPORTS_FLOW-USE_GI_FALLBACK-SHADOW_FILTERING_MEDIUM-ZWRITE_NO_ZTEST-TWOSIDED-MULTIPLICATIVE (0x0000010CF2000509)"
